ID	population	condition	GC_pct	Five_Prime_Bias	library_batch	experiment_date	age	Pct_European_Ancestry
EIP@TSFIZLRJQX-4	EUB	R848	47.16	-0.133483450975799	1/13/14 17:48	9/27/13	25	0.998092
EIP@TSFIZLRJQX-5	EUB	IAV	50.16	-0.0796054909580133	1/9/14 16:03	9/27/13	25	0.998092
EIP@JENVPXAOTG-1	EUB	NS	48.1	-0.147219147475169	4/7/14 17:45	12/17/13	48	0.99999
EIP@JENVPXAOTG-2	EUB	LPS	48.15	-0.124507222938392	4/14/14 17:43	12/17/13	48	0.99999
EIP@JENVPXAOTG-3	EUB	PAM3CSK4	48.45	-0.129475556260165	3/19/14 18:00	12/17/13	48	0.99999
EIP@JENVPXAOTG-4	EUB	R848	47.42	-0.133212044383242	4/3/14 14:22	12/17/13	48	0.99999
EIP@JENVPXAOTG-5	EUB	IAV	47.57	-0.114883261823304	4/3/14 14:22	12/17/13	48	0.99999
EIP@ACCOORCPIE-1	EUB	NS	47.85	-0.151296399149924	3/11/14 15:48	12/19/13	23	0.992851
EIP@ACCOORCPIE-2	EUB	LPS	49.36	-0.111303048243685	3/19/14 17:59	12/19/13	23	0.992851
EIP@ACCOORCPIE-3	EUB	PAM3CSK4	47.83	-0.131874945735705	3/11/14 15:48	12/19/13	23	0.992851
EIP@ACCOORCPIE-4	EUB	R848	48.47	-0.117893014459109	3/6/14 18:41	12/19/13	23	0.992851
EIP@ACCOORCPIE-5	EUB	IAV	48.65	-0.110926730942905	3/7/14 9:07	12/19/13	23	0.992851
EIP@FJZZQOXXPF-1	EUB	NS	48.53	-0.136029663098551	3/11/14 15:48	12/19/13	28	0.99999
EIP@FJZZQOXXPF-2	EUB	LPS	48.93	-0.121172057181481	3/19/14 17:59	12/19/13	28	0.99999
EIP@FJZZQOXXPF-3	EUB	PAM3CSK4	47.51	-0.14460010931716	3/11/14 15:48	12/19/13	28	0.99999
EIP@FJZZQOXXPF-4	EUB	R848	48.62	-0.157727329991368	3/7/14 9:07	12/19/13	28	0.99999
EIP@FJZZQOXXPF-5	EUB	IAV	48.84	-0.103229294678859	3/7/14 13:26	12/19/13	28	0.99999
EIP@NPLASHTTEQ-1	EUB	NS	49.11	-0.142231863189393	3/11/14 15:48	12/19/13	26	0.99999
EIP@NPLASHTTEQ-2	EUB	LPS	49.35	-0.151368203286263	3/19/14 17:59	12/19/13	26	0.99999
EIP@NPLASHTTEQ-3	EUB	PAM3CSK4	47.84	-0.143743453740546	3/11/14 15:48	12/19/13	26	0.99999
EIP@NPLASHTTEQ-4	EUB	R848	48.49	-0.1328805684547	3/6/14 18:41	12/19/13	26	0.99999
EIP@NPLASHTTEQ-5	EUB	IAV	48.64	-0.0879049921049365	3/7/14 13:26	12/19/13	26	0.99999
EIP@SHTLICBATH-1	EUB	NS	48.88	-0.147667771100401	4/14/14 17:43	12/3/13	26	0.99999
EIP@SHTLICBATH-2	EUB	LPS	46.9	-0.172074373525385	4/7/14 17:45	12/3/13	26	0.99999
EIP@SHTLICBATH-3	EUB	PAM3CSK4	48.8	-0.10846489185267	3/19/14 18:00	12/3/13	26	0.99999
EIP@SHTLICBATH-4	EUB	R848	47.02	-0.147132108791312	4/3/14 14:22	12/3/13	26	0.99999
EIP@SHTLICBATH-5	EUB	IAV	47.44	-0.118303176842082	4/3/14 14:22	12/3/13	26	0.99999
EIP@UGVMRYNOCO-1	EUB	NS	48.76	-0.150253340641177	3/11/14 15:48	1/9/14	32	0.99999
EIP@UGVMRYNOCO-2	EUB	LPS	49.62	-0.161436466972352	3/19/14 17:59	1/9/14	32	0.99999
EIP@UGVMRYNOCO-3	EUB	PAM3CSK4	48.32	-0.12908922525493	3/11/14 15:48	1/9/14	32	0.99999
EIP@UGVMRYNOCO-4	EUB	R848	48.5	-0.119534009657952	3/6/14 18:41	1/9/14	32	0.99999
EIP@UGVMRYNOCO-5	EUB	IAV	48.99	-0.124785307966945	3/7/14 9:07	1/9/14	32	0.99999
EIP@QJURERJAVQ-1	EUB	NS	49.06	-0.142343167252921	3/11/14 15:48	1/9/14	35	0.996261
EIP@QJURERJAVQ-2	EUB	LPS	48.73	-0.123449948532859	3/6/14 18:41	1/9/14	35	0.996261
EIP@QJURERJAVQ-3	EUB	PAM3CSK4	48.15	-0.112448205666656	3/19/14 17:59	1/9/14	35	0.996261
EIP@QJURERJAVQ-4	EUB	R848	48.45	-0.116168281157157	3/7/14 9:07	1/9/14	35	0.996261
EIP@QJURERJAVQ-5	EUB	IAV	49.15	-0.1175766790869	3/7/14 9:07	1/9/14	35	0.996261
EIP@SFHHCBTHBA-1	EUB	NS	48.89	-0.146681963311212	4/14/14 17:43	1/9/14	23	0.993087
EIP@SFHHCBTHBA-2	EUB	LPS	48.37	-0.133583005393946	4/14/14 17:43	1/9/14	23	0.993087
EIP@SFHHCBTHBA-3	EUB	PAM3CSK4	48.25	-0.121657926715392	3/19/14 18:00	1/9/14	23	0.993087
EIP@SFHHCBTHBA-4	EUB	R848	46.43	-0.161404786491447	4/7/14 17:43	1/9/14	23	0.993087
EIP@SFHHCBTHBA-5	EUB	IAV	48.14	-0.11638042468062	4/3/14 14:22	1/9/14	23	0.993087
EIP@EGQKOOQNOD-1	EUB	NS	49.2	-0.155904950326365	4/14/14 17:43	1/9/14	25	0.997136
EIP@EGQKOOQNOD-2	EUB	LPS	48.72	-0.11523587578305	4/14/14 17:43	1/9/14	25	0.997136
EIP@EGQKOOQNOD-3	EUB	PAM3CSK4	48.59	-0.110664288667986	3/19/14 18:00	1/9/14	25	0.997136
EIP@EGQKOOQNOD-4	EUB	R848	47.29	-0.143344322686563	4/3/14 14:22	1/9/14	25	0.997136
EIP@EGQKOOQNOD-5	EUB	IAV	48.07	-0.126868461767153	4/3/14 14:22	1/9/14	25	0.997136
EIP@SINSRLBTBL-1	EUB	NS	49.28	-0.14828235880789	4/14/14 17:43	1/9/14	21	0.99747
EIP@SINSRLBTBL-2	EUB	LPS	48.23	-0.135378875787903	4/14/14 17:43	1/9/14	21	0.99747
EIP@SINSRLBTBL-3	EUB	PAM3CSK4	48.3	-0.104885901842387	3/19/14 18:00	1/9/14	21	0.99747
EIP@SINSRLBTBL-4	EUB	R848	48.44	-0.126150779477419	4/14/14 17:43	1/9/14	21	0.99747
EIP@SINSRLBTBL-5	EUB	IAV	48.06	-0.114365865775947	4/3/14 14:22	1/9/14	21	0.99747
EIP@EYATHZCGVY-1	EUB	NS	48.8	-0.163961573613952	3/11/14 15:48	1/9/14	28	0.995792
EIP@EYATHZCGVY-3	EUB	PAM3CSK4	48.26	-0.119329668029963	3/19/14 17:59	1/9/14	28	0.995792
EIP@EYATHZCGVY-4	EUB	R848	48.46	-0.122149123228466	3/7/14 9:07	1/9/14	28	0.995792
EIP@EYATHZCGVY-5	EUB	IAV	48.67	-0.126644523548463	3/19/14 17:59	1/9/14	28	0.995792
EIP@TKBMGBCXMQ-1	EUB	NS	48.84	-0.155780493552593	3/11/14 15:48	9/17/13	25	0.99999
EIP@TKBMGBCXMQ-2	EUB	LPS	48.73	-0.125303957003135	3/6/14 18:41	9/17/13	25	0.99999
EIP@TKBMGBCXMQ-3	EUB	PAM3CSK4	48.43	-0.110642905492905	3/19/14 17:59	9/17/13	25	0.99999
EIP@TKBMGBCXMQ-4	EUB	R848	48.27	-0.11174018173838	3/7/14 9:07	9/17/13	25	0.99999
EIP@TKBMGBCXMQ-5	EUB	IAV	47.89	-0.198512422791864	3/19/14 17:59	9/17/13	25	0.99999
EIP@XMVRXWDRJP-1	EUB	NS	48.43	-0.139821946452201	3/11/14 15:48	9/17/13	25	0.99999
EIP@XMVRXWDRJP-2	EUB	LPS	48.33	-0.135280000401459	3/6/14 18:41	9/17/13	25	0.99999
EIP@XMVRXWDRJP-3	EUB	PAM3CSK4	47.96	-0.109589633738577	3/19/14 17:59	9/17/13	25	0.99999
EIP@XMVRXWDRJP-4	EUB	R848	48.54	-0.0929627298342282	3/7/14 13:26	9/17/13	25	0.99999
EIP@RACYLIWDWS-1	EUB	NS	47.62	-0.158078343832499	3/11/14 15:48	9/17/13	22	0.99999
EIP@RACYLIWDWS-2	EUB	LPS	48.96	-0.118154789989594	3/6/14 18:41	9/17/13	22	0.99999
EIP@RACYLIWDWS-3	EUB	PAM3CSK4	48.25	-0.11706495359864	3/19/14 17:59	9/17/13	22	0.99999
EIP@RACYLIWDWS-4	EUB	R848	48.39	-0.12539665355793	3/7/14 9:07	9/17/13	22	0.99999
EIP@RACYLIWDWS-5	EUB	IAV	48.33	-0.0954716959844051	3/19/14 17:59	9/17/13	22	0.99999
